timestamp,accel_A-01_ms2,accel_A-02_ms2
21.5,0.165,-0.004
21.52,0.154,0.129
21.54,0.108,-0.009
21.56,0.144,0.092
21.58,0.166,0.025
21.6,0.123,0.135
21.62,0.246,0.127
21.64,0.201,0.103
21.66,0.159,0.077
21.68,0.224,0.172
21.7,0.185,0.177
21.72,0.153,0.151
21.74,0.165,0.081
21.76,0.132,0.055
21.78,0.134,0.022
21.8,0.219,0.111
21.82,0.144,0.003
21.84,0.05,0.002
21.86,0.125,0.111
21.88,0.251,0.117
21.9,0.062,0.021
21.92,0.129,-0.053
21.94,0.034,-0.016
21.96,0.13,0.013
21.98,0.018,-0.032
22.0,-0.059,-0.036
22.02,-0.099,0.015
22.04,-0.105,-0.135
22.06,-0.209,-0.087
22.08,-0.073,0.033
22.1,-0.191,-0.016
22.12,-0.092,0.008
22.14,-0.165,-0.029
22.16,-0.112,-0.021
22.18,-0.13,-0.102
22.2,-0.195,-0.054
22.22,-0.186,-0.111
22.24,-0.175,-0.095
22.26,-0.119,-0.051
22.28,-0.118,-0.055
22.3,-0.204,-0.086
22.32,-0.173,-0.073
22.34,-0.202,-0.131
22.36,-0.127,-0.108
22.38,-0.271,-0.049
22.4,-0.201,-0.168
22.42,-0.195,-0.114
22.44,-0.224,0.052
22.46,-0.246,-0.091
22.48,-0.051,-0.153
22.5,-0.12,-0.08
22.52,-0.161,-0.137
22.54,-0.125,-0.153
22.56,-0.015,-0.201
22.58,-0.119,-0.112
22.6,-0.041,-0.063
22.62,-0.018,-0.075
22.64,0.007,-0.162
22.66,-0.105,-0.084
22.68,-0.014,-0.067
22.7,0.138,-0.063
22.72,0.176,-0.181
22.74,0.088,0.045
22.76,0.12,0.039
22.78,0.117,-0.127
22.8,0.178,-0.079
22.82,0.189,-0.091
22.84,0.138,-0.081
22.86,0.137,-0.078
22.88,0.236,-0.004
22.9,0.24,-0.007
22.92,0.198,-0.09
22.94,0.277,-0.155
22.96,0.197,-0.068
22.98,0.202,0.008
23.0,0.228,-0.048
23.02,0.171,0.025
23.04,0.084,-0.014
23.06,0.192,0.047
23.08,0.087,-0.009
23.1,0.124,0.012
23.12,0.127,-0.033
23.14,0.014,0.104
23.16,0.152,-0.056
23.18,-0.024,-0.053
23.2,0.045,0.094
23.22,0.008,0.061
23.24,0.012,0.068
23.26,-0.014,0.088
23.28,-0.026,-0.03
23.3,-0.11,0.136
23.32,-0.094,0.09
23.34,-0.118,0.081
23.36,-0.168,0.092
23.38,-0.098,0.055
23.4,-0.039,0.143
23.42,-0.195,0.059
23.44,-0.253,0.09
23.46,-0.261,0.111
23.48,-0.128,0.144
23.5,-0.259,0.082
23.52,-0.15,0.159
23.54,-0.282,0.017
23.56,-0.17,0.104
23.58,-0.221,0.053
23.6,-0.162,0.171
23.62,-0.182,0.181
23.64,-0.083,0.129
23.66,-0.127,0.141
23.68,-0.191,0.098
23.7,-0.161,0.004
23.72,-0.03,0.063
23.74,-0.099,0.088
23.76,-0.111,0.101
23.78,-0.046,0.066
23.8,0.027,0.052
23.82,-0.113,0.023
23.84,0.043,0.093
23.86,0.026,0.062
23.88,-0.007,0.071
23.9,0.147,0.062
23.92,0.131,0.061
23.94,0.054,0.068
23.96,0.063,0.016
23.98,0.169,0.098
24.0,0.205,0.093
24.02,0.065,0.091
24.04,0.134,0.009
24.06,0.149,0.042
24.08,0.155,-0.033
24.1,0.165,-0.03
24.12,0.188,-0.052
24.14,0.138,0.077
24.16,0.25,-0.081
24.18,0.23,-0.01
24.2,0.113,-0.043
24.22,0.188,-0.077
24.24,0.246,-0.133
24.26,0.146,-0.058
24.28,0.224,-0.03
24.3,0.269,0.006
24.32,0.243,-0.067
24.34,0.12,-0.177
24.36,0.159,-0.129
24.38,0.097,-0.152
24.4,0.118,-0.105
24.42,0.08,-0.111
24.44,0.164,-0.022
24.46,0.055,-0.147
24.48,-0.021,-0.099
24.5,0.03,-0.172
24.52,-0.041,-0.104
24.54,-0.013,-0.121
24.56,-0.054,-0.102
24.58,-0.052,-0.105
24.6,-0.045,-0.075
24.62,-0.132,-0.009
24.64,-0.109,-0.042
24.66,-0.232,-0.19
24.68,-0.245,-0.116
24.7,-0.141,-0.113
24.72,-0.16,-0.066
24.74,-0.212,0.003
24.76,-0.212,-0.106
24.78,-0.256,-0.065
24.8,-0.161,-0.158
24.82,-0.157,-0.112
24.84,-0.257,-0.128
24.86,-0.212,0.024
24.88,-0.214,-0.084
24.9,-0.162,0.091
24.92,-0.262,-0.06
24.94,-0.163,-0.048
24.96,-0.142,-0.037
24.98,-0.223,-0.11
25.0,-0.101,0.017
25.02,-0.182,-0.03
25.04,-0.117,-0.04
25.06,-0.149,0.001
25.08,-0.067,0.055
25.1,-0.066,-0.108
25.12,-0.028,-0.006
25.14,0.035,0.002
25.16,0.02,0.025
25.18,0.044,0.032
25.2,0.045,0.057
25.22,0.109,0.038
25.24,0.107,0.065
25.26,0.124,0.071
25.28,0.102,0.165
25.3,0.077,0.107
25.32,0.154,0.089
25.34,0.122,0.133
25.36,0.266,0.038
25.38,0.16,0.064
25.4,0.238,0.113
25.42,0.138,0.101
25.44,0.277,0.006
25.46,0.27,0.16
25.48,0.249,0.131
25.5,0.176,0.044
25.52,0.07,0.056
25.54,0.083,0.036
25.56,0.189,0.124
25.58,0.131,0.119
25.6,0.046,0.153
25.62,0.207,0.141
25.64,0.083,0.146
25.66,0.038,0.125
25.68,0.111,0.146
25.7,0.065,0.111
25.72,-0.024,0.085
25.74,-0.009,0.036
25.76,0.056,0.097
25.78,-0.042,0.203
25.8,-0.005,0.146
25.82,-0.062,0.084
25.84,-0.102,0.12
25.86,-0.176,0.068
25.88,-0.044,-0.004
25.9,-0.169,0.024
25.92,-0.029,0.037
25.94,-0.196,0.128
25.96,-0.194,0.13
25.98,-0.156,0.002
26.0,-0.201,0.051
26.02,-0.131,0.035
26.04,-0.288,0.01
26.06,-0.1,0.071
26.08,-0.198,0.095
26.1,-0.146,0.033
26.12,-0.141,0.002
26.14,-0.151,0.036
26.16,-0.25,0.049
26.18,-0.289,0.03
26.2,-0.179,-0.012
26.22,-0.14,-0.091
26.24,-0.251,0.015
26.26,-0.085,-0.039
26.28,-0.158,0.048
26.3,-0.107,-0.045
26.32,-0.054,-0.053
26.34,-0.041,-0.078
26.36,-0.096,-0.084
26.38,0.015,0.007
26.4,0.038,-0.046
26.42,0.076,-0.009
26.44,-0.046,-0.083
26.46,-0.003,-0.115
26.48,0.185,-0.024
26.5,0.018,-0.051
26.52,0.014,-0.094
26.54,0.177,-0.22
26.56,0.137,-0.164
26.58,0.179,-0.024
26.6,0.197,-0.028
26.62,0.056,-0.13
26.64,0.119,-0.13
26.66,0.218,-0.152
26.68,0.207,-0.027
26.7,0.162,-0.067
26.72,0.214,-0.132
26.74,0.133,-0.091
26.76,0.129,-0.055
26.78,0.205,-0.059
26.8,0.175,-0.138
26.82,0.173,-0.097
26.84,0.149,-0.013
26.86,0.194,-0.075
26.88,0.158,-0.052
26.9,0.086,-0.047
26.92,0.118,-0.072
26.94,-0.012,-0.115
26.96,0.063,-0.066
26.98,-0.04,-0.04
27.0,0.043,-0.017
27.02,0.053,-0.057
27.04,0.032,-0.058
27.06,-0.124,-0.054
27.08,-0.119,0.014
27.1,-0.051,-0.055
27.12,-0.06,-0.095
27.14,-0.175,0.017
27.16,-0.143,0.045
27.18,-0.207,0.037
27.2,-0.165,-0.016
27.22,-0.16,-0.048
27.24,-0.095,0.019
27.26,-0.288,0.032
27.28,-0.171,0.022
27.3,-0.206,0.034
27.32,-0.186,0.052
27.34,-0.163,-0.049
27.36,-0.17,0.105
27.38,-0.257,0.06
27.4,-0.212,-0.045
27.42,-0.136,0.112
27.44,-0.234,0.112
27.46,-0.201,0.017
27.48,-0.128,-0.032
27.5,-0.088,0.152
27.52,-0.057,0.106
27.54,-0.098,0.072
27.56,-0.103,0.114
27.58,-0.141,0.062
27.6,-0.073,0.113
27.62,-0.016,0.07
27.64,-0.027,0.042
27.66,-0.009,0.144
27.68,0.008,0.079
27.7,0.077,0.159
27.72,0.106,0.088
27.74,0.185,0.076
27.76,0.165,0.143
27.78,0.137,0.089
27.8,0.11,0.166
27.82,0.206,0.054
27.84,0.1,0.14
27.86,0.221,0.027
27.88,0.214,0.121
27.9,0.24,0.004
27.92,0.126,0.074
27.94,0.196,-0.048
27.96,0.181,0.229
27.98,0.2,0.193
28.0,0.147,0.059
28.02,0.136,0.132
28.04,0.138,0.045
28.06,0.167,0.111
28.08,0.109,0.096
28.1,0.15,0.058
28.12,0.12,0.119
28.14,0.183,-0.04
28.16,0.154,0.028
28.18,0.032,0.047
28.2,0.17,0.087
28.22,0.022,0.019
28.24,0.084,-0.046
28.26,-0.003,0.031
28.28,-0.01,0.047
28.3,-0.075,-0.04
28.32,-0.153,-0.01
28.34,-0.118,-0.038
28.36,-0.099,-0.044
28.38,0.009,0.06
28.4,-0.174,-0.083
28.42,-0.256,-0.016
28.44,-0.189,0.003
28.46,-0.133,-0.144
28.48,-0.203,-0.108
28.5,-0.171,-0.098
28.52,-0.27,-0.016
28.54,-0.191,-0.047
28.56,-0.195,-0.064
28.58,-0.209,-0.042
28.6,-0.221,-0.166
28.62,-0.247,-0.066
28.64,-0.225,-0.032
28.66,-0.187,-0.012
28.68,-0.183,-0.144
28.7,-0.209,-0.056
28.72,-0.073,-0.129
28.74,-0.244,-0.105
28.76,-0.093,-0.059
28.78,-0.172,-0.144
28.8,-0.156,0.035
28.82,-0.102,-0.132
28.84,-0.089,-0.066
28.86,-0.08,-0.121
28.88,-0.05,-0.162
28.9,0.009,-0.183
28.92,0.063,-0.053
28.94,0.011,-0.077
28.96,-0.015,-0.03
28.98,0.089,-0.057
29.0,0.037,-0.044
29.02,0.031,-0.082
29.04,0.092,0.032
29.06,0.122,-0.011
29.08,0.207,-0.122
29.1,0.153,-0.113
29.12,0.195,-0.014
29.14,0.231,-0.002
29.16,0.202,-0.162
29.18,0.213,-0.051
29.2,0.176,-0.113
29.22,0.164,-0.056
29.24,0.309,-0.061
29.26,0.185,-0.076
29.28,0.279,-0.054
29.3,0.176,-0.011
29.32,0.274,-0.078
29.34,0.196,-0.053
29.36,0.114,0.06
29.38,0.151,0.024
29.4,0.159,0.06
29.42,0.117,0.151
29.44,0.138,0.008
29.46,-0.03,0.036
29.48,-0.0,0.012
29.5,-0.001,-0.051
29.52,0.025,-0.017
29.54,-0.029,0.066
29.56,0.028,0.067
29.58,-0.063,0.028
29.6,0.017,0.048
29.62,-0.162,0.009
29.64,-0.009,0.072
29.66,-0.084,0.156
29.68,-0.025,0.082
29.7,-0.126,0.117
29.72,-0.101,0.145
29.74,-0.187,0.1
29.76,-0.16,0.093
29.78,-0.117,-0.007
29.8,-0.212,0.104
29.82,-0.106,0.151
29.84,-0.063,0.149
29.86,-0.171,0.069
29.88,-0.157,0.084
29.9,-0.059,0.14
29.92,-0.187,0.132
29.94,-0.201,0.114
29.96,-0.076,0.197
29.98,-0.199,0.122
30.0,-0.107,0.023
30.02,-0.242,0.061
30.04,-0.035,0.051
30.06,-0.112,0.031
30.08,-0.031,0.059
30.1,0.048,0.009
30.12,-0.038,0.054
30.14,-0.013,0.164
30.16,-0.001,0.04
30.18,0.008,0.106
30.2,0.024,0.129
30.22,0.11,0.046
30.24,0.126,0.021
30.26,0.05,-0.011
30.28,0.138,-0.036
30.3,0.179,0.001
30.32,0.082,0.03
30.34,0.106,0.025
30.36,0.086,-0.036
30.38,0.197,-0.036
30.4,0.136,-0.03
30.42,0.131,-0.012
30.44,0.145,-0.072
30.46,0.215,-0.03
30.48,0.191,-0.003
30.5,0.167,-0.052
30.52,0.258,-0.014
30.54,0.322,0.024
30.56,0.141,0.004
30.58,0.182,-0.094
30.6,0.159,-0.081
30.62,0.11,-0.113
30.64,0.034,0.002
30.66,0.16,-0.064
30.68,0.094,-0.107
30.7,0.053,-0.029
30.72,0.063,-0.092
30.74,0.038,-0.105
30.76,0.026,-0.166
30.78,-0.015,-0.099
30.8,0.096,-0.194
30.82,0.099,-0.106
30.84,0.018,-0.033
30.86,0.033,-0.076
30.88,-0.081,-0.052
30.9,-0.061,-0.152
30.92,-0.117,-0.091
30.94,-0.153,-0.193
30.96,-0.129,-0.085
30.98,-0.203,0.002
31.0,-0.219,-0.112
31.02,-0.236,-0.15
31.04,-0.18,-0.118
31.06,-0.232,-0.037
31.08,-0.182,-0.029
31.1,-0.196,-0.0
31.12,-0.331,-0.064
31.14,-0.209,-0.005
31.16,-0.167,0.011
31.18,-0.294,-0.149
31.2,-0.176,-0.06
31.22,-0.161,-0.078
31.24,-0.111,-0.042
31.26,-0.205,-0.038
31.28,-0.157,-0.03
31.3,-0.099,-0.089
31.32,-0.106,-0.024
31.34,-0.029,-0.005
31.36,-0.048,-0.032
31.38,-0.046,0.039
31.4,-0.1,-0.043
31.42,0.029,0.008
31.44,0.046,-0.01
31.46,0.098,-0.081
31.48,0.024,-0.068
31.5,0.005,0.023
31.52,0.166,-0.032
31.54,0.145,0.038
31.56,0.136,0.113
31.58,0.084,0.067
31.6,0.149,0.051
31.62,0.201,0.19
31.64,0.164,0.111
31.66,0.156,0.01
31.68,0.104,0.137
31.7,0.127,0.07
31.72,0.146,0.08
31.74,0.246,0.064
31.76,0.185,0.022
31.78,0.175,0.201
31.8,0.193,0.104
31.82,0.187,0.056
31.84,0.191,0.125
31.86,0.131,0.107
31.88,0.149,0.045
31.9,0.208,0.086
31.92,0.043,0.093
31.94,0.096,0.102
31.96,0.045,0.174
31.98,0.09,0.135
32.0,0.074,0.16
32.02,0.068,0.077
32.04,-0.019,0.151
32.06,-0.045,0.07
32.08,0.035,0.034
32.1,-0.085,0.163
32.12,-0.009,-0.01
32.14,-0.19,0.064
32.16,-0.106,0.163
32.18,-0.201,0.148
32.2,-0.1,-0.006
32.22,-0.23,0.025
32.24,-0.143,0.033
32.26,-0.262,0.014
32.28,-0.127,0.056
32.3,-0.199,0.059
32.32,-0.135,-0.038
32.34,-0.217,0.059
32.36,-0.161,0.01
32.38,-0.212,0.015
32.4,-0.102,-0.017
32.42,-0.154,0.085
32.44,-0.177,0.028
32.46,-0.265,0.044
32.48,-0.144,0.047
32.5,-0.168,-0.057
32.52,-0.13,-0.022
32.54,-0.157,0.004
32.56,-0.109,0.016
32.58,-0.12,0.012
32.6,0.027,-0.009
32.62,-0.045,-0.071
32.64,-0.044,-0.065
32.66,-0.033,-0.006
32.68,-0.049,-0.033
32.7,0.036,-0.125
32.72,0.07,-0.092
32.74,0.106,-0.151
32.76,0.164,-0.112
32.78,0.202,-0.079
32.8,0.197,0.001
32.82,0.092,-0.099
32.84,0.156,-0.086
32.86,0.195,-0.082
32.88,0.233,-0.126
32.9,0.261,-0.098
32.92,0.173,-0.06
32.94,0.254,-0.11
32.96,0.201,-0.101
32.98,0.284,-0.097
33.0,0.279,-0.155
33.02,0.303,-0.04
33.04,0.171,-0.113
33.06,0.196,-0.116
33.08,0.161,-0.122
33.1,0.12,-0.066
33.12,0.164,-0.092
33.14,0.116,-0.131
33.16,0.05,-0.138
33.18,0.183,-0.086
33.2,0.102,-0.147
33.22,0.089,-0.111
33.24,0.015,-0.069
33.26,0.159,-0.099
33.28,0.065,0.023
33.3,0.009,-0.052
33.32,-0.008,-0.067
33.34,-0.036,-0.026
33.36,-0.037,-0.087
33.38,-0.124,-0.092
33.4,-0.04,-0.067
33.42,-0.147,0.039
33.44,-0.181,-0.081
33.46,-0.079,-0.038
33.48,-0.115,-0.072
33.5,-0.132,-0.027
33.52,-0.181,-0.069
33.54,-0.189,0.079
33.56,-0.202,-0.012
33.58,-0.227,-0.019
33.6,-0.27,0.015
33.62,-0.212,0.1
33.64,-0.217,-0.034
33.66,-0.244,0.074
33.68,-0.255,0.078
33.7,-0.139,0.008
33.72,-0.144,0.071
33.74,-0.122,0.091
33.76,-0.161,0.068
33.78,-0.157,0.07
33.8,-0.127,-0.036
33.82,-0.1,0.016
33.84,-0.005,0.078
33.86,-0.137,0.012
33.88,-0.082,0.024
33.9,-0.075,0.107
33.92,0.057,0.076
33.94,0.04,0.083
33.96,0.125,0.176
33.98,0.024,0.228
34.0,0.064,0.1
34.02,0.086,0.126
34.04,0.171,0.0
34.06,0.078,0.068
34.08,0.137,0.123
34.1,0.228,0.14
34.12,0.177,0.035
34.14,0.234,0.071
34.16,0.094,0.043
34.18,0.166,0.097
34.2,0.332,0.016
34.22,0.144,0.109
34.24,0.17,0.097
34.26,0.137,0.089
34.28,0.105,0.032
34.3,0.217,0.045
34.32,0.295,0.072
34.34,0.164,0.093
34.36,0.103,-0.003
34.38,0.157,0.069
34.4,0.186,0.053
34.42,0.114,0.031
34.44,0.119,0.021
34.46,0.129,-0.03
34.48,0.033,0.017
34.5,0.022,-0.002
34.52,0.055,-0.042
34.54,0.087,-0.02
34.56,0.087,0.054
34.58,-0.079,0.026
34.6,-0.024,-0.054
34.62,0.053,-0.057
34.64,-0.188,0.058
34.66,-0.123,0.044
34.68,-0.182,-0.016
34.7,-0.144,-0.052
34.72,-0.08,-0.028
34.74,-0.104,-0.004
34.76,-0.093,-0.064
34.78,-0.134,-0.041
34.8,-0.255,-0.006
34.82,-0.172,0.054
34.84,-0.236,0.007
34.86,-0.239,-0.095
34.88,-0.154,-0.052
34.9,-0.19,-0.119
34.92,-0.175,-0.096
34.94,-0.201,-0.093
34.96,-0.255,-0.124
34.98,-0.118,-0.085
35.0,-0.191,-0.055
35.02,-0.081,-0.062
35.04,-0.121,-0.093
35.06,-0.034,-0.107
35.08,-0.104,-0.093
35.1,-0.116,-0.166
35.12,-0.169,-0.082
35.14,-0.069,-0.131
35.16,-0.002,-0.095
35.18,-0.03,-0.114
35.2,0.075,-0.186
35.22,0.046,-0.018
35.24,0.033,-0.063
35.26,0.053,-0.035
35.28,0.06,-0.168
35.3,0.045,-0.029
35.32,0.053,-0.124
35.34,0.022,-0.087
35.36,0.18,-0.129
35.38,0.219,-0.057
35.4,0.182,-0.139
35.42,0.272,0.008
35.44,0.309,-0.009
35.46,0.151,-0.009
35.48,0.257,-0.032
35.5,0.187,-0.018
35.52,0.212,-0.098
35.54,0.237,-0.052
35.56,0.152,-0.045
35.58,0.171,0.071
35.6,0.156,0.013
35.62,0.11,0.049
35.64,0.218,-0.023
35.66,0.194,-0.084
35.68,0.114,0.039
35.7,0.18,0.115
35.72,0.082,0.039
35.74,0.031,0.105
35.76,0.064,0.084
35.78,-0.013,0.052
35.8,0.028,0.156
35.82,-0.1,0.075
35.84,0.068,0.071
35.86,-0.014,0.08
35.88,-0.05,0.047
35.9,-0.052,0.061
35.92,-0.078,0.15
35.94,-0.062,0.106
35.96,-0.066,0.129
35.98,-0.122,0.116
36.0,-0.123,0.127
36.02,-0.212,0.119
36.04,-0.196,0.093
36.06,-0.148,-0.0
36.08,-0.172,0.088
36.1,-0.235,0.096
36.12,-0.195,0.098
36.14,-0.173,0.087
36.16,-0.253,0.111
36.18,-0.14,0.152
36.2,-0.235,0.207
36.22,-0.238,0.152
36.24,-0.199,0.119
36.26,-0.171,0.094
36.28,-0.053,0.18
36.3,-0.149,0.054
36.32,-0.176,0.005
36.34,-0.13,0.097
36.36,-0.078,0.091
36.38,-0.049,0.111
36.4,-0.047,0.064
36.42,-0.094,0.142
36.44,-0.065,0.072
36.46,-0.052,0.073
36.48,-0.005,0.125
36.5,0.015,0.099
36.52,0.082,-0.026
36.54,0.068,0.158
36.56,-0.028,-0.07
36.58,0.18,0.065
36.6,0.183,-0.002
36.62,0.16,-0.018
36.64,0.151,-0.088
36.66,0.132,-0.008
36.68,0.12,-0.036
36.7,0.178,0.061
36.72,0.312,-0.103
36.74,0.236,-0.059
36.76,0.177,0.025
36.78,0.179,0.055
36.8,0.212,-0.016
36.82,0.151,-0.049
36.84,0.073,-0.089
36.86,0.191,-0.095
36.88,0.182,-0.092
36.9,0.111,-0.065
36.92,0.084,-0.157
36.94,0.068,-0.064
36.96,0.094,-0.014
36.98,0.075,-0.154
37.0,0.148,-0.049
37.02,0.087,-0.096
37.04,-0.013,-0.174
37.06,-0.006,-0.009
37.08,-0.113,-0.088
37.1,-0.026,-0.062
37.12,-0.057,-0.11
37.14,-0.137,-0.089
37.16,-0.121,-0.11
37.18,-0.007,-0.265
37.2,-0.114,-0.116
37.22,-0.132,-0.135
37.24,-0.214,-0.118
37.26,-0.143,-0.063
37.28,-0.229,-0.096
37.3,-0.163,-0.13
37.32,-0.214,-0.078
37.34,-0.23,-0.03
37.36,-0.216,-0.131
37.38,-0.19,-0.082
37.4,-0.282,-0.137
37.42,-0.193,-0.091
37.44,-0.217,-0.061
37.46,-0.18,-0.037
37.48,-0.192,-0.069
37.5,-0.139,-0.075
37.52,-0.162,-0.076
37.54,-0.14,-0.133
37.56,-0.186,0.001
37.58,-0.073,0.022
37.6,-0.077,-0.13
37.62,-0.043,-0.097
37.64,0.005,-0.02
37.66,0.0,0.02
37.68,-0.018,-0.021
37.7,0.059,-0.012
37.72,0.006,-0.006
37.74,0.009,0.011
37.76,-0.0,-0.075
37.78,0.082,0.086
37.8,0.098,0.037
37.82,0.096,0.042
37.84,0.193,0.024
37.86,0.149,0.079
37.88,0.165,-0.092
37.9,0.073,0.073
37.92,0.087,-0.032
37.94,0.153,-0.036
37.96,0.237,0.085
37.98,0.304,0.045
38.0,0.218,0.064
38.02,0.203,0.102
38.04,0.212,0.089
38.06,0.148,0.187
38.08,0.217,0.057
38.1,0.121,0.063
38.12,0.249,0.029
38.14,0.13,0.085
38.16,0.242,0.031
38.18,0.082,0.171
38.2,0.032,0.118
38.22,0.04,0.067
38.24,0.119,0.109
38.26,0.026,0.104
38.28,0.117,0.12
38.3,-0.017,-0.038
38.32,-0.092,0.119
38.34,0.019,0.148
38.36,-0.04,0.195
38.38,-0.016,0.111
38.4,-0.106,0.072
38.42,-0.155,0.087
38.44,-0.09,0.093
38.46,-0.166,0.116
38.48,-0.118,0.098
38.5,-0.099,0.007
38.52,-0.206,0.014
38.54,-0.117,0.05
38.56,-0.212,0.059
38.58,-0.14,0.067
38.6,-0.22,0.009
38.62,-0.205,0.069
38.64,-0.201,0.065
38.66,-0.181,0.073
38.68,-0.195,0.053
38.7,-0.17,0.11
38.72,-0.193,-0.041
38.74,-0.217,-0.08
38.76,-0.185,0.069
38.78,-0.088,0.003
38.8,-0.197,0.047
38.82,-0.064,-0.008
38.84,-0.146,-0.087
38.86,-0.126,-0.039
38.88,-0.024,-0.048
38.9,-0.112,-0.061
38.92,-0.098,-0.026
38.94,-0.018,-0.064
38.96,-0.062,-0.086
38.98,0.015,-0.036
39.0,0.046,-0.034
39.02,0.078,-0.071
39.04,-0.002,-0.105
39.06,0.145,-0.041
39.08,0.115,-0.081
39.1,0.166,-0.116
39.12,0.153,-0.085
39.14,0.169,-0.014
39.16,0.164,-0.095
39.18,0.158,-0.073
39.2,0.273,-0.1
39.22,0.084,-0.185
39.24,0.246,-0.184
39.26,0.214,-0.115
39.28,0.166,-0.124
39.3,0.239,-0.057
39.32,0.184,-0.138
39.34,0.182,-0.118
39.36,0.264,-0.114
39.38,0.172,-0.083
39.4,0.199,-0.079
39.42,0.058,-0.155
39.44,0.156,-0.137
39.46,0.076,-0.054
39.48,0.042,-0.134
39.5,0.054,-0.112
39.52,0.058,-0.077
39.54,0.093,0.049
39.56,0.061,-0.111
39.58,-0.011,-0.084
39.6,0.018,-0.078
39.62,-0.129,-0.029
39.64,-0.093,-0.042
39.66,-0.01,0.045
39.68,-0.074,-0.094
39.7,-0.073,-0.059
39.72,-0.091,-0.102
39.74,-0.232,0.046
39.76,-0.159,-0.08
39.78,-0.214,-0.015
39.8,-0.228,-0.008
39.82,-0.184,0.049
39.84,-0.177,-0.025
39.86,-0.182,-0.022
39.88,-0.217,0.089
39.9,-0.28,-0.009
39.92,-0.225,0.021
39.94,-0.269,0.047
39.96,-0.159,-0.014
39.98,-0.177,0.052
40.0,-0.253,-0.006
40.02,-0.216,0.067
40.04,-0.2,0.01
40.06,-0.144,0.148
40.08,-0.075,0.139
40.1,-0.124,0.087
40.12,-0.046,0.024
40.14,-0.182,0.135
40.16,-0.058,0.084
40.18,-0.027,0.109
40.2,-0.019,0.115
40.22,0.028,0.109
40.24,0.09,0.07
40.26,0.013,0.115
40.28,0.076,-0.002
40.3,0.081,0.085
40.32,0.056,0.064
40.34,0.204,0.118
40.36,0.179,0.096
40.38,0.136,0.127
40.4,0.199,-0.001
40.42,0.221,0.162
40.44,0.201,0.127
40.46,0.218,0.055
40.48,0.2,-0.003
40.5,0.074,0.109
40.52,0.148,0.036
40.54,0.293,0.107
40.56,0.194,0.136
40.58,0.251,0.086
40.6,0.208,0.071
40.62,0.18,0.025
40.64,0.149,0.061
40.66,0.169,0.094
40.68,0.114,0.036
40.7,0.113,0.055
40.72,0.163,-0.003
40.74,0.098,-0.033
40.76,0.058,0.009
40.78,0.096,0.084
40.8,0.061,0.038
40.82,0.06,-0.048
40.84,-0.06,-0.058
40.86,-0.079,0.001
40.88,-0.083,-0.118
40.9,0.027,0.016
40.92,-0.083,-0.068
40.94,-0.037,-0.051
40.96,-0.079,-0.012
40.98,-0.125,-0.032
41.0,-0.103,0.005
41.02,-0.079,-0.01
41.04,-0.084,-0.047
41.06,-0.177,-0.029
41.08,-0.209,0.01
41.1,-0.156,-0.073
41.12,-0.27,-0.115
41.14,-0.213,-0.072
41.16,-0.248,-0.124
41.18,-0.1,-0.016
41.2,-0.18,-0.064
41.22,-0.091,-0.029
41.24,-0.165,-0.022
41.26,-0.265,-0.106
41.28,-0.165,-0.085
41.3,-0.15,-0.112
41.32,-0.133,-0.087
41.34,-0.125,-0.239
41.36,-0.164,-0.107
41.38,-0.046,-0.116
41.4,-0.038,-0.004
41.42,-0.067,-0.099
41.44,-0.052,-0.098
41.46,-0.023,-0.018
41.48,0.049,-0.071
41.5,0.204,-0.087
41.52,0.025,-0.176
41.54,0.085,-0.195
41.56,0.149,-0.129
41.58,0.108,0.037
41.6,0.114,-0.059
41.62,0.152,0.001
41.64,0.171,-0.102
41.66,0.195,-0.075
41.68,0.164,-0.1
41.7,0.157,-0.056
41.72,0.21,-0.094
41.74,0.24,-0.085
41.76,0.093,-0.114
41.78,0.113,-0.032
41.8,0.139,-0.067
41.82,0.247,0.035
41.84,0.126,-0.064
41.86,0.233,-0.003
41.88,0.187,-0.007
41.9,0.182,0.01
41.92,0.15,0.046
41.94,0.164,-0.032
41.96,0.162,0.016
41.98,0.113,0.018
42.0,0.067,0.012
42.02,0.182,-0.022
42.04,0.009,0.072
42.06,0.086,0.027
42.08,0.008,0.104
42.1,0.003,0.04
42.12,-0.004,0.025
42.14,0.019,0.081
42.16,-0.1,0.126
42.18,-0.032,0.095
42.2,-0.161,0.043
42.22,-0.175,0.105
42.24,-0.127,0.116
42.26,-0.15,0.015
42.28,-0.157,0.082
42.3,-0.188,0.006
42.32,-0.096,0.003
42.34,-0.163,0.099
42.36,-0.219,0.08
42.38,-0.132,0.061
42.4,-0.17,0.094
42.42,-0.128,0.089
42.44,-0.157,0.137
42.46,-0.227,0.148
42.48,-0.225,0.067
42.5,-0.149,0.034
42.52,-0.219,0.02
42.54,-0.227,0.199
42.56,-0.195,0.176
42.58,-0.12,0.049
42.6,-0.096,0.043
42.62,-0.069,0.039
42.64,-0.084,0.127
42.66,0.005,0.016
42.68,-0.047,0.07
42.7,-0.005,-0.026
42.72,-0.055,0.143
42.74,0.005,0.099
42.76,-0.013,0.1
42.78,0.154,0.072
42.8,0.163,0.121
42.82,0.125,0.043
42.84,0.055,-0.063
42.86,0.114,0.12
42.88,0.088,0.044
42.9,0.186,0.038
42.92,0.184,0.05
42.94,0.14,0.027
42.96,0.108,-0.063
42.98,0.21,-0.083
